Periodo;Tipo;Soporte;Programa;Importe;Origen
2022;Radio;Kiss Fm;Formula Mañana;454;LOTE 1_Acogimientofamiliar.xlsx
2022;Radio;Kiss Fm;Formula Tarde;309;LOTE 1_Acogimientofamiliar.xlsx
2022;Radio;Kiss Fm;Resto De Programación;378;LOTE 1_Acogimientofamiliar.xlsx
2022;Radio;Kiss Fm;Resto De Programación;202;LOTE 1_Acogimientofamiliar.xlsx
2022;Radio;Kiss Fm;Mañanas Kiss;360;LOTE 1_Adoptaunpueblo.xlsx
2022;Radio;Kiss Fm;Formula Mañana;302;LOTE 1_Adoptaunpueblo.xlsx
2022;Radio;Kiss Fm;Formula Tarde;281;LOTE 1_Adoptaunpueblo.xlsx
2022;Radio;Kiss Fm;Resto De Programación;252;LOTE 1_Adoptaunpueblo.xlsx
2022;Radio;Kiss Fm;Resto De Programación;202;LOTE 1_Adoptaunpueblo.xlsx
2022;Radio;Kiss Fm;Mañanas Kiss;720;LOTE 1_Competencias Profesionales.xlsx
2022;Radio;Kiss Fm;Formula Mañana;605;LOTE 1_Competencias Profesionales.xlsx
2022;Radio;Kiss Fm;Formula Tarde;402;LOTE 1_Competencias Profesionales.xlsx
2022;Radio;Kiss Fm;Resto De Programación;462;LOTE 1_Competencias Profesionales.xlsx
2022;Radio;Kiss Fm;Resto De Programación;269;LOTE 1_Competencias Profesionales.xlsx
2022;Radio;Kiss Fm;Mañanas Kiss;360;LOTE 1_Contra la Trata.xlsx
2022;Radio;Kiss Fm;Formula Mañana;302;LOTE 1_Contra la Trata.xlsx
2022;Radio;Kiss Fm;Formula Tarde;243;LOTE 1_Contra la Trata.xlsx
2022;Radio;Kiss Fm;Resto De Programación;395;LOTE 1_Contra la Trata.xlsx
2022;Radio;Kiss Fm;Mañanas Kiss;360;LOTE 1- Contra la Violencia.xlsx
2022;Radio;Kiss Fm;Formula Mañana;302;LOTE 1- Contra la Violencia.xlsx
2022;Radio;Kiss Fm;Formula Tarde;421;LOTE 1- Contra la Violencia.xlsx
2022;Radio;Kiss Fm;Resto De Programación;361;LOTE 1- Contra la Violencia.xlsx
2022;Radio;Kiss Fm;Resto De Programación;118;LOTE 1- Contra la Violencia.xlsx
2022;Radio;Kiss Fm;Mañanas Kiss;480;LOTE 1_Cursos Formación Profesional.xlsx
2022;Radio;Kiss Fm;Formula Mañana;403;LOTE 1_Cursos Formación Profesional.xlsx
2022;Radio;Kiss Fm;Formula Tarde;374;LOTE 1_Cursos Formación Profesional.xlsx
2022;Radio;Kiss Fm;Resto De Programación;336;LOTE 1_Cursos Formación Profesional.xlsx
2022;Radio;Kiss Fm;Resto De Programación;202;LOTE 1_Cursos Formación Profesional.xlsx
2022;Radio;Kiss Fm;Mañanas Kiss;432;LOTE 1 Cursos formacion propios .xlsx
2022;Radio;Kiss Fm;Formula Mañana;454;LOTE 1 Cursos formacion propios .xlsx
2022;Radio;Kiss Fm;Formula Tarde;281;LOTE 1 Cursos formacion propios .xlsx
2022;Radio;Kiss Fm;Resto De Programación;378;LOTE 1 Cursos formacion propios .xlsx
2022;Radio;Kiss Fm;Resto De Programación;151;LOTE 1 Cursos formacion propios .xlsx
2022;Radio;Kiss Fm;Mañanas Kiss;540;LOTE 1 Economia Circular.xlsx
2022;Radio;Kiss Fm;Formula Mañana;564;LOTE 1 Economia Circular.xlsx
2022;Radio;Kiss Fm;Formula Tarde;421;LOTE 1 Economia Circular.xlsx
2022;Radio;Kiss Fm;Resto De Programación;378;LOTE 1 Economia Circular.xlsx
2022;Radio;Kiss Fm;Resto De Programación;302;LOTE 1 Economia Circular.xlsx
2022;Radio;Kiss Fm;Mañanas Kiss;264;LOTE 1_Fomento Natalidad.xlsx
2022;Radio;Kiss Fm;Formula Mañana;202;LOTE 1_Fomento Natalidad.xlsx
2022;Radio;Kiss Fm;Formula Tarde;187;LOTE 1_Fomento Natalidad.xlsx
2022;Radio;Kiss Fm;Resto De Programación;168;LOTE 1_Fomento Natalidad.xlsx
2022;Radio;Kiss Fm;Resto De Programación;118;LOTE 1_Fomento Natalidad.xlsx
2022;Radio;Kiss Fm;Mañanas Kiss;600;LOTE 1 Fomento Transporte Publico.xlsx
2022;Radio;Kiss Fm;Formula Tarde;468;LOTE 1 Fomento Transporte Publico.xlsx
2022;Radio;Kiss Fm;Mañanas Kiss;432;LOTE 1_Mueveteentransporte.xlsx
2022;Radio;Kiss Fm;Formula Mañana;454;LOTE 1_Mueveteentransporte.xlsx
2022;Radio;Kiss Fm;Formula Tarde;281;LOTE 1_Mueveteentransporte.xlsx
2022;Radio;Kiss Fm;Resto De Programación;378;LOTE 1_Mueveteentransporte.xlsx
